courseId,Room1,Room2,Room3,Room4,Room5,Room6,Room7,Room8,Room9,Room10,Room11,Room12,Room13,Room14,Room15,Room16,Room17,Room18,Room19,Room20,Room21,Room22,Room23,Room24,Room25,Room26,Room27,Room28,Room29,Room30,Room31,Room32,Room33,Room34,Room35,Room36
PY523,4,0,0,0,4,1,1,3,1,0,4,3,1,0,3,3,5,0,3,0,3,5,3,3,3,3,2,2,3,2,4,1,5,2,1,5
PY526,5,2,2,2,3,3,3,4,4,5,3,2,3,4,1,5,2,3,3,5,2,2,4,5,2,3,5,4,5,5,3,2,5,4,3,4
PY530,3,0,0,0,5,4,3,2,1,0,3,2,5,3,3,2,4,4,0,1,1,3,2,3,2,3,5,4,2,3,1,5,3,3,2,3
PY537,3,0,1,3,0,2,2,2,4,3,5,3,4,0,3,3,3,3,2,0,4,3,3,3,1,2,4,5,3,3,3,3,3,3,3,2
PY548,5,0,0,0,2,3,3,1,5,0,3,4,3,4,4,3,3,0,0,0,1,3,1,5,2,4,4,1,4,5,3,2,3,2,5,3
PY549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,2,5,2,4,1,2,3,3,1,3,2
PY557,4,4,0,5,0,2,5,2,2,2,2,1,3,3,3,0,4,3,4,2,3,4,1,5,3,5,4,5,1,4,4,5,1,1,4,1
PY562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,3,4,1,1,5,2,5,1,3,3,5
PY564,3,1,3,4,1,1,0,4,2,3,1,4,3,0,3,0,0,0,2,5,4,5,3,2,2,4,2,3,3,3,3,2,3,3,4,3
PY565,2,0,0,0,3,2,1,3,3,0,3,4,3,3,1,3,3,2,0,2,2,3,3,3,2,3,3,3,2,4,1,4,2,3,3,3
PY567,3,0,4,2,3,4,2,0,0,5,0,2,0,0,4,3,2,3,0,0,3,1,0,3,3,1,4,4,3,4,3,3,3,3,5,3
PY568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,2,1,3,2,2,2,4,1,3,4,2
PY571,4,1,3,2,4,3,3,3,2,3,4,2,4,3,3,1,2,3,5,2,1,3,1,3,3,1,4,5,5,3,3,4,4,3,3,4
PY573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4,3,3,3,3,4,2,1,3,4,3
PY577,4,4,0,0,0,3,3,4,4,0,1,3,2,2,3,3,4,0,4,0,3,2,3,2,4,4,1,3,1,3,5,4,2,2,4,3
PY582,3,4,2,2,3,2,0,3,2,1,4,4,3,0,3,0,0,0,1,1,5,1,4,5,3,3,3,3,2,3,2,2,3,3,1,5
PY592,1,0,0,0,1,3,3,5,4,0,2,1,3,0,2,3,2,2,0,0,1,4,4,3,4,2,5,3,3,3,3,3,3,3,2,3
PY593,2,0,0,0,3,4,3,3,3,0,2,4,3,3,5,3,3,0,0,0,2,3,5,3,2,3,3,3,2,3,3,2,2,4,5,5
PY603,5,0,0,0,2,3,3,4,3,0,4,4,3,3,4,4,3,4,0,3,2,1,4,3,3,3,3,3,3,4,2,1,3,3,2,3
PY613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,3,4,4,3,3,4,2,4,3,3,3
PY614,5,5,3,3,4,3,3,0,0,2,0,3,0,1,5,4,1,3,0,4,3,5,0,4,1,5,3,3,2,3,4,1,2,3,4,5
PY615,4,1,5,1,4,3,4,0,0,3,0,3,0,3,3,1,2,4,0,3,1,3,0,3,4,4,4,3,5,3,3,3,4,3,3,3
PY622,2,4,4,4,3,3,0,0,0,1,0,2,0,0,3,0,0,0,0,2,3,4,0,1,4,3,5,5,5,3,4,5,1,4,1,5
PY623,1,0,3,3,4,2,0,0,0,2,0,2,0,0,4,0,0,0,0,0,3,5,0,4,3,2,3,3,3,5,4,3,2,2,5,5
PY625,4,5,2,4,3,4,3,0,0,5,0,3,0,3,2,3,3,2,0,2,4,2,0,3,5,2,3,2,4,4,4,5,3,3,3,4
PY628,3,3,2,4,3,3,3,2,4,4,3,5,2,3,1,3,5,3,3,3,1,3,3,3,3,2,3,3,3,3,5,5,4,2,4,3
PY630,5,0,0,0,3,2,4,3,2,0,3,1,2,1,4,5,3,3,0,1,2,3,4,3,5,3,3,5,4,1,3,4,1,4,3,1
PY633,3,0,3,3,4,3,0,3,4,2,3,3,1,0,4,0,0,0,3,0,3,3,2,2,3,3,3,5,3,2,3,4,3,2,3,3
PY635,3,3,0,0,3,4,1,0,0,0,0,5,0,5,5,3,3,0,0,0,3,3,0,2,1,4,4,3,3,2,3,1,2,1,3,3
PY636,3,3,2,3,0,5,3,5,3,3,4,3,2,2,4,5,2,3,1,4,4,4,4,3,2,5,2,2,3,3,1,4,2,3,3,4
PY637,2,4,2,3,0,3,1,3,2,2,3,3,3,3,2,2,3,3,3,4,2,5,4,5,3,4,5,3,4,5,3,3,3,3,3,3
PY638,3,2,3,4,3,3,2,4,3,5,2,2,1,1,3,2,1,2,4,4,2,5,2,1,2,2,3,2,3,2,2,4,2,4,3,5
PY643,5,0,0,0,3,4,3,4,5,0,5,3,5,2,1,2,2,4,0,2,4,2,1,3,1,2,4,3,1,3,3,2,2,4,1,5
PY645,1,0,0,0,2,1,0,3,2,0,1,3,2,0,3,0,0,0,0,2,3,5,5,3,3,2,5,3,2,4,3,3,4,3,3,1
PY651,2,0,0,0,4,4,0,2,3,0,3,2,4,0,2,0,0,0,0,2,4,3,4,3,3,3,3,3,3,2,1,1,2,3,4,3
PY652,3,0,0,0,3,1,4,2,3,0,4,3,2,1,2,3,4,2,0,3,1,4,1,4,2,3,3,2,2,5,3,2,2,3,3,2
PY666,3,0,3,4,0,3,4,3,1,2,4,4,4,0,3,3,3,3,3,0,3,3,2,2,4,3,5,3,3,3,3,4,1,3,2,3
PY671,5,0,2,4,0,4,0,2,3,3,1,4,2,0,3,0,0,0,4,0,3,5,2,2,4,3,2,2,4,3,2,5,3,3,4,3
PY672,1,4,1,5,3,3,5,2,3,4,3,3,2,3,3,2,3,2,3,4,3,2,4,4,4,4,4,4,2,1,2,3,1,4,3,4
PY673,1,3,0,3,4,5,1,3,2,2,4,5,3,3,2,0,5,4,3,3,4,5,5,3,2,3,2,2,2,4,4,1,2,5,2,3
PY675,2,2,3,3,0,2,2,3,1,5,2,3,2,3,3,1,3,5,4,4,1,4,4,1,2,3,3,2,2,3,4,5,3,4,4,3
PY677,5,1,5,4,0,3,0,3,4,4,2,5,1,0,3,0,0,0,3,3,3,4,5,3,4,2,3,2,2,4,4,1,4,3,4,3
PY679,3,3,2,3,1,3,1,0,0,4,0,3,0,4,2,3,2,4,0,1,3,4,0,3,3,5,2,4,2,5,3,2,3,1,2,3
PY680,5,3,0,4,1,3,5,1,3,4,2,5,3,5,3,0,4,5,3,4,3,3,1,3,4,1,3,3,3,5,4,3,4,4,4,4
PY681,4,1,0,5,2,2,0,4,1,3,3,2,2,0,2,0,0,0,5,4,4,5,3,4,4,5,3,2,2,3,4,3,2,4,5,4
PY683,1,0,5,3,3,2,4,4,3,3,1,3,4,0,2,4,3,5,3,0,3,1,2,3,3,2,3,4,4,3,3,3,1,4,4,2
PY693,3,2,0,4,1,5,0,1,1,4,5,1,5,0,3,0,0,0,3,3,2,3,1,5,3,5,4,1,3,4,3,3,3,4,3,3
PY694,1,5,3,4,3,3,3,0,0,5,0,3,0,1,1,5,4,3,0,5,1,2,0,2,3,3,5,3,5,4,4,3,3,1,3,4
PY708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,1,3,4,2,3,5,4,4,1,2
PY713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1,5,5,5,5,4,2
PY714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,3,3,5,3,1,3
PY721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,3,3,2,3,5,2,3,5,1,4,3
PY724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,3,4,3,4,3,4
PY727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,2,4,2,4,1,1,5
PY730,2,4,3,3,1,3,0,5,3,3,3,4,4,0,3,0,0,0,5,5,2,3,3,3,4,4,4,1,5,4,5,1,3,4,1,1
PY741,4,4,0,4,2,5,2,0,0,2,0,3,0,3,4,0,2,3,0,3,3,3,0,2,1,2,4,3,4,1,2,3,4,4,3,4
PY742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,4,3,2,4,4,3,1,3,3,1,3
PY747,2,0,3,1,3,4,4,1,1,4,2,3,3,0,3,1,3,3,3,0,4,3,2,4,3,3,2,3,1,2,5,2,2,2,5,5
PY749,1,0,0,0,3,3,2,4,3,0,3,3,3,0,1,4,2,0,5,0,3,3,5,4,1,2,1,2,2,1,3,5,4,2,4,5
PY755,4,3,2,4,4,2,2,3,4,1,5,2,3,1,1,2,3,5,1,3,3,5,2,3,1,5,3,3,1,1,4,3,2,3,5,2
PY759,5,4,2,4,4,3,0,2,4,3,2,3,3,0,2,0,0,0,3,4,3,1,3,4,3,4,4,3,2,4,4,4,4,2,3,2
PY771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,2,2,4,3,2,3,3,1,3,3,2
PY773,4,3,0,4,0,1,5,2,3,5,2,5,3,5,1,0,5,2,2,2,5,2,2,4,3,3,3,3,3,5,2,5,2,2,3,4
PY776,3,1,0,0,3,1,3,0,0,0,0,2,0,3,3,0,5,0,0,0,3,3,0,3,4,2,1,3,2,3,3,4,1,4,2,3
PY778,2,4,0,0,5,3,4,2,2,0,1,4,3,5,5,3,3,0,2,0,2,2,1,1,4,1,4,1,2,3,4,4,2,3,4,3
PY783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,4,1,4,3,3,4,2
PY786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,3,1,4,4,2,1,4,2,3,1,3
PY788,1,3,4,3,4,3,3,3,2,3,2,2,3,3,3,3,4,3,3,4,3,3,3,3,2,2,1,3,2,4,3,4,4,3,2,5
PY794,5,2,4,1,1,3,2,0,0,4,0,4,0,3,3,1,5,3,0,3,1,4,0,2,1,2,3,2,3,4,5,4,2,3,3,4
PY800,3,3,2,3,3,3,4,5,4,4,3,3,3,1,4,1,2,1,1,1,3,4,4,3,4,3,5,3,1,4,4,2,3,3,3,4
PY801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,5,4,3,3,3,3,3
PY806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,3,3,3,4,2,2,4,4
PY808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,3,3,3,2,3,3,2,3
PY809,2,0,0,0,1,2,2,0,0,0,0,3,0,5,3,4,2,3,0,4,3,1,0,2,3,1,1,3,4,2,3,4,3,3,3,3
PY810,3,0,3,4,5,4,5,5,2,5,2,4,3,0,5,4,4,2,4,0,3,3,3,4,3,3,3,3,3,1,2,5,5,3,2,1
PY814,5,4,0,3,5,2,3,0,0,2,0,2,0,1,2,0,2,4,0,2,3,4,0,2,3,3,3,4,1,3,4,5,2,3,1,3
PY819,3,3,3,1,5,3,0,3,3,1,4,4,3,0,5,0,0,0,2,2,3,4,5,5,3,4,3,1,2,5,3,4,2,3,2,4
PY821,2,4,2,4,3,3,3,3,1,4,4,3,5,4,2,4,1,3,2,5,1,2,3,3,3,4,1,3,3,2,3,3,3,2,3,2
PY823,4,3,2,3,5,4,4,0,0,4,0,1,0,2,5,4,4,3,0,4,4,1,0,3,2,5,3,3,3,4,3,4,4,3,3,4
PY825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,2,3,3,5,5,2,2,2,3,4,3
PY827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,3,4,3,3,3,2,3,4
PY829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,3,4,5,3,2,3,3,4,2,2
PY832,2,2,5,2,3,3,2,0,0,4,0,3,0,2,3,4,3,2,0,2,2,4,0,4,3,3,3,2,3,3,2,5,2,4,3,4
PY838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,2,3,4,3,3,3,1,4,5
PY840,4,0,0,0,5,3,3,0,0,0,0,2,0,4,3,3,3,3,0,4,1,2,0,3,3,3,3,4,3,3,3,3,2,4,3,3
PY841,1,3,0,0,0,1,2,3,3,0,3,3,3,4,3,5,4,0,2,0,3,1,3,3,3,4,3,4,3,5,2,4,3,3,3,2
PY844,3,0,0,0,0,3,3,4,3,0,3,1,3,3,3,4,4,2,0,5,3,2,3,2,3,4,2,3,3,5,4,1,2,2,1,3
PY845,3,2,3,2,5,4,2,0,0,2,0,2,0,3,1,3,1,2,0,2,4,4,0,3,2,3,3,3,4,4,2,3,2,3,3,4
PY846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,2,3,5,5,2,1
PY847,3,0,0,3,3,2,3,3,3,1,3,5,4,0,1,0,3,3,4,0,3,2,3,2,1,2,3,3,3,4,4,4,3,3,5,4
PY849,4,0,3,3,3,3,0,3,4,3,4,3,3,0,4,0,0,0,3,0,3,2,4,4,4,5,4,5,4,3,1,1,4,2,3,3
PY851,2,0,0,0,5,3,4,4,1,0,4,3,3,2,3,0,5,4,0,2,4,3,5,2,2,3,5,2,1,5,2,3,2,2,2,4
PY856,4,0,0,0,3,4,0,1,3,0,3,4,3,0,1,0,0,0,1,0,3,3,4,5,3,2,3,2,3,3,3,3,3,3,2,3
PY861,4,4,0,0,0,3,1,0,0,0,0,2,0,3,3,2,4,0,0,0,3,3,0,2,3,2,1,5,4,3,2,2,3,3,3,4
PY862,2,2,1,1,3,2,3,4,4,4,3,4,2,3,3,3,4,5,4,5,3,2,3,5,4,5,1,2,2,3,1,5,4,1,2,3
PY866,5,1,0,2,2,4,4,5,3,1,3,3,2,3,2,0,2,3,2,3,3,3,3,4,3,5,2,2,4,3,3,3,3,1,4,3
PY869,3,0,0,4,5,5,3,1,1,4,1,3,3,0,2,0,1,2,5,0,4,2,2,1,2,2,1,4,2,2,2,4,2,3,2,3
PY871,3,4,0,0,3,2,2,3,5,0,3,3,3,4,1,4,3,0,4,0,5,3,4,2,3,1,2,4,3,3,4,3,3,4,2,1
PY875,3,5,3,4,3,3,2,4,3,5,1,2,1,4,4,4,3,2,3,4,3,4,2,3,3,5,3,2,1,2,3,4,5,3,3,3
PY877,5,3,0,0,0,2,4,0,0,0,0,3,0,1,3,0,3,0,0,0,3,4,0,4,2,4,4,4,4,1,3,2,3,3,3,3
PY881,3,4,1,4,1,3,4,3,4,3,4,5,4,1,2,3,5,3,2,5,4,4,2,2,3,4,3,2,3,3,4,5,2,2,4,2
PY884,2,3,0,4,1,3,3,3,2,2,3,2,3,3,3,0,3,3,1,4,4,4,2,3,3,3,1,5,5,3,4,3,3,4,3,2
PY885,3,0,0,0,3,2,2,2,3,0,4,3,3,0,2,3,3,0,1,0,2,3,5,4,1,1,2,2,2,3,1,3,3,3,3,2
PY890,3,0,3,2,4,4,5,2,3,5,2,3,3,0,4,3,3,1,5,0,3,3,4,3,3,3,4,3,5,4,3,4,3,2,3,3
PY896,1,2,2,4,0,3,5,0,0,5,0,3,0,2,3,3,3,4,0,1,3,2,0,2,5,2,4,2,1,3,3,3,3,5,5,3
PY911,2,0,1,2,5,3,0,5,2,4,3,4,2,0,3,0,0,0,3,0,2,2,2,2,4,3,5,4,3,3,3,4,4,2,2,3
PY915,2,3,2,3,1,4,3,3,3,2,5,1,3,2,3,2,3,2,3,1,3,2,3,3,3,4,3,5,4,3,1,3,3,2,4,3
PY917,2,0,3,3,0,1,3,2,2,3,2,4,3,0,3,2,2,4,3,0,4,4,3,3,5,1,1,3,3,1,2,2,1,3,2,3
PY919,3,4,4,1,2,4,0,3,2,3,5,3,3,0,1,0,0,0,3,2,3,3,3,4,3,2,5,3,2,4,3,4,1,3,3,5
PY923,3,0,0,0,2,4,4,3,4,0,4,3,4,3,3,0,3,4,0,3,3,2,5,3,2,3,2,3,3,2,5,3,2,4,3,4
PY925,3,2,0,0,3,2,2,1,2,0,2,2,3,3,4,3,2,0,2,0,2,3,2,2,4,4,1,1,4,2,3,3,4,2,4,3
PY929,4,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,5,0,3,4,2,3,3,4,2,4,4,3,3,3,5
PY930,3,2,4,4,4,1,2,0,0,3,0,1,0,3,1,5,3,1,0,3,2,1,0,5,2,3,2,3,4,2,2,2,2,2,3,1
PY931,4,2,2,3,3,2,3,4,3,1,3,3,2,2,2,5,3,3,3,3,3,3,1,1,3,4,3,3,1,2,3,3,3,3,2,2
PY932,4,0,0,0,3,2,0,3,5,0,2,5,4,0,3,0,0,0,0,3,2,3,1,3,3,2,4,2,4,4,1,3,3,4,3,1
PY935,3,3,2,2,4,3,0,4,5,5,1,3,3,0,1,0,0,0,2,2,3,4,3,3,1,5,2,5,3,3,3,2,4,5,2,1
PY941,3,3,1,3,2,5,4,0,0,2,0,3,0,5,3,4,4,3,0,1,2,3,0,2,5,4,3,4,1,1,5,3,4,4,1,4
PY955,3,0,0,0,5,3,3,0,0,0,0,5,0,2,3,2,2,0,0,0,4,3,0,2,4,5,4,2,3,2,3,4,5,3,3,2
PY956,2,0,0,0,5,3,3,3,2,0,2,3,2,0,5,2,4,0,3,0,2,2,2,5,3,2,2,3,4,5,3,3,2,1,4,4
PY957,4,3,3,4,3,3,3,3,4,3,4,2,3,3,4,3,3,1,3,4,4,4,3,2,3,3,1,5,3,4,3,3,4,2,3,4
PY958,4,3,4,3,2,2,3,3,2,3,3,3,1,5,3,3,3,4,3,3,5,4,2,4,4,1,5,2,5,3,3,4,3,4,4,3
PY960,3,4,0,1,3,5,3,3,2,5,3,2,5,3,2,0,5,3,3,3,4,3,3,4,3,4,5,5,3,2,2,4,1,1,3,5
PY961,2,0,0,0,0,4,0,3,5,0,3,4,1,0,4,0,0,0,0,0,2,4,4,3,3,4,5,1,4,2,1,1,3,3,2,3
PY972,3,0,0,0,3,1,0,2,2,0,1,2,3,0,2,0,0,0,0,0,3,1,2,3,3,3,2,3,3,4,3,3,3,2,2,3
PY973,1,2,0,3,2,4,4,3,3,4,4,3,3,3,3,0,2,3,4,5,3,3,2,2,2,4,3,3,4,2,3,4,2,2,1,5
PY979,3,1,3,3,2,5,2,4,4,3,5,2,5,1,3,4,3,3,2,5,2,4,5,2,4,1,4,3,2,4,3,2,3,3,4,3
PY981,2,0,0,0,3,3,3,2,3,0,3,1,3,4,3,3,3,2,0,4,4,3,2,4,2,4,3,1,4,3,3,3,4,2,2,4
PY986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,5,3,2,2,3,5,5,2,4,4,2
PY987,2,0,0,3,0,1,5,3,4,3,3,3,4,0,5,0,2,4,3,0,3,3,1,4,3,2,2,3,1,4,4,3,4,4,4,3
PY988,3,0,0,0,0,1,4,5,2,0,3,3,2,4,3,0,3,3,0,3,5,1,5,2,2,5,4,3,3,2,2,1,1,3,3,4
PY993,1,3,0,4,3,2,2,3,3,5,4,3,3,1,1,0,1,2,5,4,3,4,2,3,2,5,5,3,3,5,2,3,4,4,3,5
ST006,2,3,0,0,4,3,0,3,5,0,2,5,1,0,3,0,0,0,3,0,3,3,2,3,3,4,3,2,2,3,3,3,3,3,2,3
ST011,4,0,3,3,2,4,3,3,2,3,2,4,2,0,3,3,2,3,2,0,5,2,3,3,2,3,3,3,1,1,5,5,1,3,1,4
ST014,1,0,0,0,3,5,1,3,2,0,3,5,2,5,1,5,1,2,0,2,1,4,5,4,5,2,3,4,5,4,1,3,3,4,2,1
ST016,2,3,0,0,3,3,4,3,3,0,2,3,3,2,2,1,4,0,3,0,1,4,5,2,4,3,3,3,1,4,1,3,5,3,4,2
ST018,4,3,3,5,0,3,5,2,1,3,4,2,1,4,5,3,5,4,2,2,4,3,4,4,3,5,4,1,4,3,2,3,3,3,3,3
ST028,3,0,4,4,3,1,0,1,3,5,4,3,4,0,3,0,0,0,1,0,5,3,4,4,5,1,4,3,3,2,4,3,2,4,2,3
ST030,3,4,0,4,3,2,3,5,3,1,2,3,3,2,3,0,1,4,3,3,5,3,1,4,2,5,1,2,5,4,2,4,1,2,2,1
ST034,3,3,0,0,3,2,1,4,3,0,3,3,2,4,4,5,3,0,3,0,5,2,5,5,4,1,3,3,4,3,3,3,1,3,3,3
ST035,2,3,0,3,0,3,3,1,3,2,5,2,4,3,3,0,4,2,5,2,3,3,5,3,4,5,4,3,3,2,3,1,2,3,4,3
ST037,2,4,0,0,2,3,3,2,3,0,3,4,4,4,4,2,5,0,2,0,3,3,3,2,5,3,3,3,3,3,3,3,2,4,4,4
ST051,4,1,0,3,2,3,0,4,2,3,1,1,3,0,4,0,0,0,3,3,3,4,1,5,5,2,1,3,4,3,2,3,3,2,4,4
ST052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,2,3,1,1,3,2,4,4,1,3
ST055,5,3,0,3,3,2,2,3,3,5,2,3,1,3,3,0,3,2,4,5,4,4,3,3,2,4,1,2,3,2,3,4,5,2,2,4
ST061,2,0,0,0,2,2,1,3,1,0,5,4,1,4,3,2,2,4,0,3,3,2,2,3,2,3,1,5,3,2,2,3,1,3,5,4
ST062,5,2,0,3,4,3,3,3,4,3,1,4,2,3,1,0,3,5,1,4,5,2,2,5,3,4,4,3,2,4,3,3,3,1,1,3
ST063,3,0,3,3,3,3,3,0,0,2,0,4,0,0,3,4,1,5,0,0,5,1,0,3,3,3,2,2,3,5,1,2,2,3,3,2
ST067,2,3,3,4,0,3,4,5,4,4,3,5,2,3,2,3,3,1,2,3,3,3,2,3,5,5,2,4,3,4,2,4,1,3,3,3
ST068,1,0,4,4,3,2,3,3,5,3,4,2,4,0,3,2,2,3,4,0,2,5,1,3,3,3,2,3,2,2,1,3,2,1,3,1
ST069,3,0,0,0,4,4,0,3,3,0,2,3,2,0,4,0,0,0,0,0,3,3,4,2,2,3,3,4,2,5,1,3,4,4,3,1
ST073,4,3,4,3,2,4,4,0,0,2,0,3,0,3,4,2,4,1,0,2,3,3,0,2,3,4,3,5,1,5,4,3,2,3,4,2
ST074,1,3,0,0,4,2,3,1,5,0,5,4,4,2,3,0,3,0,2,0,3,3,4,4,2,1,5,4,2,2,5,2,2,2,2,4
ST075,3,1,5,3,3,4,0,4,4,3,3,5,3,0,2,0,0,0,1,4,3,3,2,2,3,2,4,3,2,2,4,3,3,4,4,2
ST077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,3,3,3,2,4,3,3,4,5,4,5
ST081,3,4,0,0,3,2,1,3,5,0,1,5,3,2,5,0,4,0,2,0,5,2,3,4,4,3,3,3,3,4,1,4,2,2,2,2
ST084,4,3,2,2,4,3,2,0,0,3,0,3,0,5,1,3,1,2,0,4,3,4,0,2,3,3,4,2,2,3,3,3,2,2,5,3
ST094,3,0,0,0,0,2,3,0,0,0,0,4,0,0,3,0,2,0,0,0,3,1,0,4,2,3,3,5,2,4,3,1,2,3,4,1
ST103,2,3,5,3,3,2,2,1,5,5,1,2,1,3,5,4,3,5,4,2,4,3,3,4,3,3,5,1,3,4,1,2,2,4,3,2
ST105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,3,2,1,3,3,4,4,2,2,5,3
ST112,5,3,0,0,1,3,3,1,3,0,1,1,3,2,3,1,2,0,1,0,5,3,4,2,3,2,5,1,3,2,1,4,1,1,5,2
ST117,4,5,4,2,0,2,3,2,1,3,3,3,3,3,2,5,4,3,1,4,4,1,3,3,2,4,3,5,1,5,1,1,3,3,2,4
ST118,4,2,3,4,4,4,2,4,3,3,5,3,4,4,1,2,3,3,5,3,5,2,4,3,2,3,5,5,1,3,4,1,5,3,2,3
ST134,4,5,2,3,5,4,3,4,2,3,3,4,2,3,3,1,3,2,5,5,2,4,4,5,2,3,2,3,4,1,3,3,2,2,3,4
ST135,3,1,2,4,3,1,3,2,5,2,1,3,4,2,3,3,4,2,1,3,5,3,3,4,3,3,4,3,2,1,4,3,3,5,3,1
ST137,3,2,3,2,3,4,1,2,3,4,3,2,2,5,4,5,3,3,2,3,4,2,2,4,3,4,4,3,2,4,4,2,3,3,3,1
ST147,3,3,2,3,2,2,5,3,3,3,3,3,1,2,5,2,1,3,2,3,5,2,3,4,2,4,3,3,3,3,3,2,3,4,4,3
ST149,4,0,0,0,0,1,3,5,5,0,4,1,2,4,3,3,3,3,0,3,5,1,4,3,3,1,1,1,3,3,3,3,3,4,3,3
ST156,3,4,0,0,0,2,3,4,3,0,3,4,1,3,5,1,4,0,5,0,4,1,2,5,5,2,3,1,5,5,2,3,5,2,4,2
ST158,1,0,0,2,1,4,3,4,3,1,1,4,4,0,3,0,1,4,2,0,3,3,2,3,1,1,3,5,4,2,3,2,3,2,3,4
ST159,3,0,0,0,4,3,0,5,3,0,4,2,2,0,3,0,0,0,0,0,1,3,1,4,3,5,2,3,2,3,3,3,4,3,3,1
ST162,3,0,0,0,2,4,4,3,1,0,3,4,3,5,3,3,3,0,0,0,5,4,2,4,3,3,1,3,3,3,4,3,2,5,4,3
ST170,3,5,1,5,3,1,3,4,3,3,4,3,3,2,2,3,2,2,4,1,1,3,3,4,5,2,1,3,5,3,3,3,2,4,3,4
ST171,3,0,0,0,0,3,3,0,0,0,0,3,0,4,3,3,2,2,0,3,2,3,0,4,5,2,1,5,3,2,5,4,1,2,4,2
ST172,3,1,4,3,3,4,3,2,3,3,3,2,2,4,3,1,4,2,4,1,5,5,2,1,1,4,1,4,4,3,4,4,4,2,3,1
ST176,3,0,5,1,3,4,3,2,3,5,1,2,3,0,3,1,2,5,1,0,3,3,2,2,2,3,2,4,4,1,4,4,5,3,4,4
ST177,1,4,0,3,4,1,0,3,3,3,3,4,2,0,3,0,0,0,1,3,2,3,4,5,3,3,2,3,1,4,3,3,3,5,4,2
ST195,4,3,3,4,3,1,0,4,3,4,3,3,4,0,1,0,0,0,3,3,2,1,4,5,3,2,3,2,3,1,4,1,3,3,3,2
ST203,3,3,0,0,2,1,1,3,4,0,3,2,2,3,1,2,3,0,3,0,3,3,5,3,3,3,5,2,2,5,3,3,3,2,3,2
ST209,4,3,4,2,3,2,2,3,3,3,2,1,4,3,3,1,2,3,3,3,3,4,3,4,3,2,2,3,2,3,3,3,3,5,3,3
ST215,3,2,1,3,5,4,3,4,4,5,3,3,2,1,3,3,1,2,3,4,3,3,1,5,5,3,3,4,5,3,4,2,2,4,5,3
ST216,3,0,0,0,0,2,4,0,0,0,0,3,0,0,2,3,4,2,0,0,3,2,0,3,3,3,3,4,1,3,3,2,3,3,2,2
ST217,1,0,0,0,4,2,2,2,3,0,2,2,3,4,4,3,4,0,0,0,2,3,4,4,2,3,4,4,3,2,3,3,4,3,3,3
